Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1060A,2012.06,152625.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2012.09,152681.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2012.12,155743.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2013.03,154040.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2013.06,157774.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2013.09,157388.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2013.12,161515.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2014.03,160412.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2014.06,163724.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2014.09,164207.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2014.12,167442.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2015.03,165838.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2015.06,168490.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2015.09,167554.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2015.12,170810.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2016.03,168785.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2016.06,171592.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2016.09,170603.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2016.12,173713.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2017.03,171631.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2017.06,174549.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2017.09,173612.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2017.12,176729.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2018.03,176593.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2018.06,176791.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2018.09,174334.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2018.12,177792.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2019.03,176652.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2019.06,177495.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2019.09,175320.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2019.12,179411.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2020.03,177283.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2020.06,175810.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2020.09,173817.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2020.12,174887.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2021.03,173936.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2021.06,175740.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2021.09,177537.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2021.12,181954.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2022.03,180036.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2022.06,180973.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1060A,2022.09,181834.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Christchurch City,Actual,nan,nan
BDCQ.SEE1062A,2011.06,19761.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2011.09,20329.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2011.12,21175.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2012.03,21077.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2012.06,21651.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2012.09,21983.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2012.12,22830.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2013.03,22838.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2013.06,23499.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2013.09,23163.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2013.12,23373.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2014.03,22753.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2014.06,22853.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2014.09,22922.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2014.12,23188.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2015.03,22618.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2015.06,22897.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2015.09,22918.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2015.12,23422.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2016.03,23052.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2016.06,23320.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2016.09,23505.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2016.12,24221.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2017.03,23954.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2017.06,24403.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2017.09,24757.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2017.12,25332.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2018.03,25054.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2018.06,25510.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2018.09,25695.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2018.12,26279.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2019.03,26535.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2019.06,26975.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2019.09,27635.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2019.12,28666.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2020.03,28649.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2020.06,28429.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2020.09,28413.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2020.12,28881.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2021.03,29057.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2021.06,29463.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2021.09,30435.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2021.12,31309.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2022.03,31255.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2022.06,31512.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1062A,2022.09,32275.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Selwyn District,Actual,nan,nan
BDCQ.SEE1063A,2011.06,12918.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2011.09,13025.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2011.12,13510.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2012.03,13548.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2012.06,13515.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2012.09,13595.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2012.12,14031.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2013.03,14107.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2013.06,14120.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2013.09,13890.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2013.12,14404.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
BDCQ.SEE1063A,2014.03,14246.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Ashburton District,Actual,nan,nan
